test,,,,,,,,,,,,,,,,,,,,,,,,,,,
barcode,serial,category,faculty,location,location_barcode,user,make,model,item_status,purchase_value,current_value,notes,purchase_date,warranty_date,replacement_date,pat_status,pat_date,,,,,,,,,,
SPC3602,12202070740 (CAD 18.1),COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-02-16,,,,,,,,,,,,
SPC3603,12202071040 (CAD 4.1),COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-02-16,,,,,,,,,,,,
SPC3604,12202071640 (R17.1),COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-02-16,,,,,,,,,,,,
SPC3605,12202071940 (R16.1),COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-02-16,,,,,,,,,,,,
SPC3606,93305939085,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3607,93305941085,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-02-16,,,,,,,,,,,,
SPC3608,93305943585,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-02-16,,,,,,,,,,,,
SPC3609,11803878440,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3610,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-10-19,,,,,,,,,,,,
SPC3611,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-10-19,,,,,,,,,,,,
SPC3612,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3613,1H225H10170,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-10-19,,,,,,,,,,,,
SPC3614,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-02-53,,,,,,,,,,,,
SPC3615,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-10-19,,,,,,,,,,,,
SPC3616,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3617,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3618,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-10-19,,,,,,,,,,,,
SPC3619,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3620,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-10-19,,,,,,,,,,,,
SPC3621,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-10-19,,,,,,,,,,,,
SPC3622,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-10-19,,,,,,,,,,,,
SPC3623,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-10-19,,,,,,,,,,,,
SPC3624,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-10-19,,,,,,,,,,,,
SPC3625,,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3626,25007901634,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3627,25007884834,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-02-16,,,,,,,,,,,,
SPC3628,25007898234,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-02-16,,,,,,,,,,,,
SPC3629,25007940634,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,08-02-16,,,,,,,,,,,,
SPC3630,25007943034,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3631,25007809534,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3632,25007826434,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3633,25007829334,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3634,25007859134,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3635,25007873434,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3636,25007890334,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3637,25007941134,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3638,25007943634,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3639,25007759934,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3640,25007820734,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3641,25007828134,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3642,25007830634,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3643,25007867034,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3644,25007875034,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3645,25007894034,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3646,25007902834,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3647,25007942234,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3648,25007948134,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3649,25007781534,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3650,25007824334,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3651,25007828834,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3652,25007833634,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3653,25007872534,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3654,25007875434,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3655,25007760434,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3656,25007822234,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3657,25007828334,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3658,25007832334,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3659,25007871334,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3660,25007875134,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3661,25007876634,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3662,25007879634,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3663,25007889134,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3664,25007900334,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3665,25007790334,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3666,25007824734,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3667,25007828934,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3668,25007835134,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3669,25007872934,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3670,25007875534,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3671,25007877734,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3672,25007881834,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3673,25007893034,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3674,25007829934,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3675,25007859234,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3676,25007873834,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3677,25007876034,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3678,25007878834,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3679,25007883534,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3680,25007898134,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3681,25007906034,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3682,25007940834,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3683,25007943334,COMPUTERS,St Pauls,Student Laptop,SPC9104,357,Notebook ACER,B113 M 53314G32MIKK,OK,846,,,08-02-13,,,,,,,,,,,,,,
SPC3684,2050503493,FIXED EQUP,St Pauls,Tennis Courts,SPC9105,357,Tennis Courts Upgrade (NSP),"Relaying, fencing, colour, net",OK,99999.99,,,,,01-09-76,,,,,,,,,,,,
SPC3685,,FIXED EQUP,St Pauls,Tennis Courts,SPC9105,379,Tennis Courts,Bottom and mid rail 160mm,OK,1510.82,,,30-04-07,,,,,,,,,,,,,,
SPC3686,,5 Yearly Portable Electrical Equip,St Pauls,Canteen,SPC9038,379,Freezer,Peter's donated,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3687,SJS1003045030,COMPUTERS,St Pauls,Computing W206,SPC9061,359,Laptop ACER 1832,Swap & Go,OK,0,,,,13-04-13,01-01-73,,,,,,,,,,,,
SPC3688,SQS0926350028,COMPUTERS,St Pauls,Computing W206,SPC9061,357,Laptop ACER 1833,Swap & Go,OK,0,,,,,01-01-73,,,,,,,,,,,,
SPC3689,,COMPUTERS,St Pauls,Computing W206,SPC9061,357,Laptop ACER 1834,,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC4211,,COMPUTERS,Callan Hall,Counseller,SPC9039,357,Printer HP Laserjet,1300n,OK,0,,Not Available,0000-00-00,0000-00-00,01-09-76,N/A,0000-00-00,,,,,,,,,,
SPC3691,,FURN&EQ,St Pauls,Computing W206,SPC9061,,Printer HP,PSC 1315,OK,0,,,,,01-09-76,,,,,,,,,,,,
SPC3692,CNC903QN25,FURN&EQ,St Pauls,PEDAL PRIX,SPC9106,,Exercise Bike,2nd Hand,OK,350,,,14-04-00,,,,,,,,,,,,,,
SPC3693,CNC903QN29,FURN&EQ,St Pauls,PEDAL PRIX,SPC9106,394,Marquee,1 x 2.2 x 3.6 incl 5 x 3.6 walls,OK,3630.91,,,25-08-06,,,,,,,,,,,,,,
SPC3694,CNC903QN2D,FURN&EQ,St Pauls,PEDAL PRIX,SPC9106,394,P/Prix Car,Kestrel Racing HPV,OK,6480,,,07-09-11,,,,,,,,,,,,,,
SPC3695,,BUILDINGS,St Pauls,St Paul's,SPC9060,394,Buildings,to 30/6/2014,OK,99999.99,,,01-07-04,,01-05-05,,,,,,,,,,,,
SPC3696,,FIXED EQUP,St Pauls,St Paul's,SPC9060,,Alarm Installation,& Light Fit,OK,3640.45,,,15-06-01,,,,,,,,,,,,,,
SPC3697,D3806MA1161,FIXED EQUP,St Pauls,St Paul's,SPC9060,366,Alarm Security System,Monito,OK,1245.45,,,11-07-01,,,,,,,,,,,,,,
SPC3698,,FURN&EQ,St Pauls,St Paul's,SPC9060,366,Cupboard,x 4 Full Door,OK,0,,,,,,,,,,,,,,,,,
SPC3699,,FURN&EQ,St Pauls,VET,SPC9108,366,Trailer,Lockable Steel Storage Black,OK,3322.73,,,21-09-10,,21-05-17,,,,,,,,,,,,
SPC3700,,FIXED EQUP,St Pauls,Y11 Class,SPC9109,396,Air Consoles,Email Reverse C,OK,2495.46,,,14-12-01,,,,,,,,,,,,,,
SPC3701,,FIXED EQUP,St Pauls,Y11 Class,SPC9109,366,Air Conditioner,Wiring,OK,441.91,,,29-01-02,,,,,,,,,,,,,,
SPC3702,,FIXED EQUP,St Pauls,Y11 Class,SPC9109,366,Balcony verandah,Building,OK,600,,,01-01-97,,,,,,,,,,,,,,
SPC3703,,FIXED EQUP,St Pauls,Y11 Class,SPC9109,366,Building Upgrades,Electrical Switchboard Upgrade,OK,3190,,,29-01-02,,29-01-12,,,,,,,,,,,,
SPC3704,,FIXED EQUP,St Pauls,Y11 Class,SPC9109,366,Gutter Replacement,"Y11, 23m VFC C/Bond",OK,1790,,,13-07-06,,13-03-13,,,,,,,,,,,,
SPC3705,,FIXED EQUP,St Pauls,Y11 Class,SPC9109,366,Wall strips,Fixed,OK,225,,,01-01-97,,01-09-03,,,,,,,,,,,,
SPC3706,,FIXED EQUP,St Pauls,Y12 Class,SPC9110,366,Air Conditioner,Mitsubishi Electric MSH-A30YU Y12,OK,2904.96,,,31-03-05,,,,,,,,,,,,,,
SPC3707,,FIXED EQUP,St Pauls,Y12 Class,SPC9110,366,Air Conditioner,Mitsubishi Electric MSH-A30YU Y12,OK,2904.95,,,31-03-05,,,,,,,,,,,,,,
SPC3708,,FURN&EQ,St Pauls,Y12 Class,SPC9110,366,Bifold Doors,Bifold Doors,OK,4590.91,,,01-05-11,,,,,,,,,,,,,,
SPC3709,2LCMT-14A,FURN&EQ,St Pauls,Y12 Class,SPC9110,366,Bookcase,Bookcase 1200 x 900 - Bch Grey,OK,196.88,,,02-03-11,,,,,,,,,,,,,,
SPC3710,,FURN&EQ,St Pauls,Y12 Class,SPC9110,366,Cabinet Cabling,Yr 12 Block 12RU Wideban Rack,OK,1080,,,07-02-12,,,,,,,,,,,,,,
SPC3711,,FIXED EQUP,St Pauls,Y12 Class,SPC9110,366,Carpet,Y12 Classrooms,OK,6392.73,,,12-12-02,,12-08-09,,,,,,,,,,,,
SPC3712,,FURN&EQ,St Pauls,Y12 Class,SPC9110,366,Cupboard,1800 x 900 - Bch Grey,OK,410.88,,,02-03-11,,,,,,,,,,,,,,
SPC3713,,FURN&EQ,St Pauls,Y12 Class,SPC9110,366,Desk,Teachers Pack Pedestal & Macquarie Chair,OK,351.25,,,17-12-10,,,,,,,,,,,,,,
SPC3714,,FURN&EQ,St Pauls,Y12 Class,SPC9110,366,Tables,Eton  900 x 900 x 710,OK,125.86,,,01-03-11,,01-11-17,,,,,,,,,,,,
SPC3715,,FURN&EQ,St Pauls,Y12 Class,SPC9110,366,"Pinboards, Wraparound",Multi,OK,175.61,,,04-02-11,,04-10-17,,,,,,,,,,,,
SPC3716,450638,FIXED EQUP,St Pauls,Y12 Class,SPC9110,366,Air Conditioner,Hi Wall Split Air-Conditioners,OK,277.5,,,01-02-11,,01-10-17,,,,,,,,,,,,
SPC3717,B4200,FURN&EQ,St Pauls,Y12 Class,SPC9110,366,Tables,900mm Byte Desk,OK,145,,,01-04-11,,01-12-17,,,,,,,,,,,,
SPC3718,411692836,FURN&EQ,St Pauls,Y12 Class,SPC9110,366,Whiteboard,Porcelain 3600 x 1200,OK,354.55,,,04-02-11,,04-10-17,,,,,,,,,,,,
SPC3719,,FIXED EQUP,St Pauls,Y12 Class,SPC9110,366,Window installations,Y12,OK,12380.91,,,16-12-02,,16-12-12,,,,,,,,,,,,
SPC3720,221403,FIXED EQUP,St Pauls,Y8 Class,SPC9111,366,Alarm Security System,4 Y8 classrooms Security alarm sensors,OK,431.82,,,27-04-06,,27-12-12,,,,,,,,,,,,
SPC3721,221263,FURN&EQ,St Pauls,Y8 Class,SPC9111,366,Chairs Pedestal,Ecotech Pedestal Chairs x 4,OK,449,,,01-12-11,,01-08-18,,,,,,,,,,,,
SPC3722,221444,FURN&EQ,St Pauls,Y8 Class,SPC9111,366,Cupboard,x 4 Full Door Lockable,OK,390,,,01-12-11,,01-08-18,,,,,,,,,,,,
SPC3723,301348,FURN&EQ,St Pauls,Y9 Class,SPC9112,366,Pinboard,1800 x 1200 RJ20,OK,187,,,20-12-13,,20-08-20,,,,,,,,,,,,
SPC3724,221260,FURN&EQ,St Pauls,Y9 Class,SPC9112,366,Whiteboard,Porcelain 3600x1200,OK,386,,,20-12-13,,20-08-20,,,,,,,,,,,,
SPC3725,761540,FURN&EQ,St Pauls,Y9 Class,SPC9112,366,Wraparound Pinboard,1200x1200,OK,96.5,,,20-12-13,,20-08-20,,,,,,,,,,,,
SPC3726,610749,FURN&EQ,St Pauls,Y9 Class,SPC9112,366,Wraparound Pinboard,800x1200,OK,138.75,,,20-12-13,,,,,,,,,,,,,,
SPC3727,221006,FURN&EQ,St Pauls,Y9 Class,SPC9112,366,Wraparound Pinboard,2400x1200,OK,209,,,20-12-13,,20-08-20,,,,,,,,,,,,
SPC3728,92403296,COMPUT-TTC,Trade Training Centre,TRADE TTC G111,SPC9174,366,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,29-06-12,15-09-14,,,,,,,,,,,,
SPC3729,92403297,COMPUT-TTC,Trade Training Centre,TRADE TTC G110,SPC9190,355,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,29-06-12,15-09-14,,,,,,,,,,,,
SPC3730,92403298,COMPUT-TTC,Trade Training Centre,TRADE TTC G102,SPC9189,355,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,29-06-12,15-09-14,,,,,,,,,,,,
SPC3731,95101613,COMPUT-TTC,Trade Training Centre,TRADE TTC G102,SPC9189,355,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,29-01-14,15-09-14,,,,,,,,,,,,
SPC3732,95101612,COMPUT-TTC,Trade Training Centre,TRADE TTC G111,SPC9174,355,Monitor ACER LCD 23,V233HLBD,OK,199,,,15-09-11,29-01-14,15-09-14,,,,,,,,,,,,
SPC3733,1601622,COMPUT-TTC,Trade Training Centre,TRADE TTC G110,SPC9190,355,Monitor ACER LCD 23,V233HLBD,OK,199,,,15-09-11,29-04-14,15-09-14,,,,,,,,,,,,
SPC3734,1601623,COMPUT-TTC,Trade Training Centre,TRADE TTC G102,SPC9189,355,Monitor ACER LCD 23,V233HLBD,OK,199,,,15-09-11,29-04-14,15-09-14,,,,,,,,,,,,
SPC3735,1601624,COMPUT-TTC,Trade Training Centre,TRADE TTC G102,SPC9189,355,Monitor ACER LCD 23,V233HLBD,OK,199,,,15-09-11,29-04-14,15-09-14,,,,,,,,,,,,
SPC3743,,FURN&E-TTC,Trade Training Centre,Trade TTC CAD,SPC9113,355,Filing Cabinet,4 Drawer,OK,430.55,,,01-11-11,,,,,,,,,,,,,,
SPC3744,10938,FURN&E-TTC,Trade Training Centre,Trade TTC CAD,SPC9113,355,Mobile Pedestal,4 Drawer,OK,231.65,,,01-11-11,,01-07-18,,,,,,,,,,,,
SPC3745,,FURN&E-TTC,Trade Training Centre,Trade TTC Workshop,SPC9116,355,Cutting Plier,Cutting Plier,OK,45,,,01-12-11,,,,,,,,,,,,,,
SPC3746,CN1KN45740,FURN&E-TTC,Trade Training Centre,Trade TTC Workshop,SPC9116,355,Metric Tape,8 Meter 25mm Blade,OK,20.83,,,01-12-11,,01-08-18,,,,,,,,,,,,
SPC3748,CNFY272098,FURN&E-TTC,Trade Training Centre,Trade TTC CAD,SPC9113,355,Aluminium Benches,Felps,OK,935,,,01-05-12,,,,,,,,,,,,,,
SPC3749,CNFY196969,FURN&E-TTC,Trade Training Centre,Trade TTC CAD,SPC9113,355,Aluminium Park Seating,Seating,OK,825,,,18-11-11,,,,,,,,,,,,,,
SPC3750,CNMK546215,FURN&E-TTC,Trade Training Centre,Trade TTC Workshop,SPC9116,355,Bevel,Empire - T 275mm,OK,10,,,01-12-11,,01-12-14,,,,,,,,,,,,
SPC3753,SCNB5910LCJ,FURN&E-TTC,Trade Training Centre,Trade TTC CAD,SPC9113,355,Drill Set,Bright Jobber,OK,90,,,01-12-11,31-12-07,01-12-14,,,,,,,,,,,,
SPC3754,,FURN&E-TTC,Trade Training Centre,Trade TTC CAD,SPC9113,355,Cabinet Flammables,250 litre 5560AS,OK,2140,,,15-09-11,,15-05-18,,,,,,,,,,,,
SPC3755,MY476BBIHH,FURN&E-TTC,Trade Training Centre,Trade TTC CAD,SPC9113,355,Cabling,AV for IWB install,OK,822.5,,,15-09-11,,15-05-18,,,,,,,,,,,,
SPC3756,35267,FURN&E-TTC,Trade Training Centre,Trade TTC CAD,SPC9113,355,Rack,Cantilever Rack,OK,2340,,,01-11-11,,,,,,,,,,,,,,
SPC3758,,FURN&E-TTC,Trade Training Centre,Trade TTC CAD,SPC9113,355,Chalk Reel,Chalk Reel,OK,15,,,01-12-11,,,,,,,,,,,,,,
SPC3759,,FURN&E-TTC,Trade Training Centre,Trade TTC Workshop,SPC9116,355,Chisel,13mm,OK,13,,,01-12-11,,,,,,,,,,,,,,
SPC3760,S01024699G,FURN&E-TTC,Trade Training Centre,Trade TTC Workshop,SPC9116,355,Chisel,19mm,OK,14.77,,,01-12-11,,,,,,,,,,,,,,
SPC3761,2002576,FURN&E-TTC,Trade Training Centre,Trade TTC Workshop,SPC9116,355,Chisel,25mm,OK,13.54,,,01-12-11,,01-08-18,,,,,,,,,,,,
SPC3762,,FURN&E-TTC,Trade Training Centre,Trade TTC Workshop,SPC9116,355,Chisel,32mm,OK,16.67,,,01-12-11,,01-08-18,,,,,,,,,,,,
SPC3763,SC1514245,FURN&E-TTC,Trade Training Centre,Trade TTC Workshop,SPC9116,355,Chisel,6mm,OK,12,,,01-12-11,,,,,,,,,,,,,,
SPC3764,,FURN&E-TTC,Trade Training Centre,Trade TTC Workshop,SPC9116,355,Clamp,Flat Bar Sash 1220mm,OK,50,,,01-12-11,,01-08-18,,,,,,,,,,,,
